participant_id,account_status,movement,source_exercise_name,horizon,best_score_kg,recorded_weight_kg,recorded_reps,result_date,days_from_first_workout,bodyweight_kg_near_result,score_to_bodyweight_ratio,standard_level,change_from_baseline_pct,standard_levels_gained
WSP-E9A8A91ADC,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),40.0,30.0,10.0,2026-04-13,143,,,Unavailable,142.4,
WSP-E9A8A91ADC,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),16.5,15.0,3.0,2025-11-24,3,72.0,0.229,Below Live,,0
WSP-E9A8A91ADC,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),30.0,30.0,1.0,2025-11-21,0,72.0,0.417,Below Live,,0
WSP-E9A8A91ADC,deactivated,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),12.67,10.0,8.0,2025-12-08,17,72.0,0.176,Below Live,,0
WSP-E9A8A91ADC,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),7.6,6.0,8.0,2025-12-17,26,72.0,0.106,Below Live,,0
WSP-E9A8A91ADC,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),34.2,27.0,8.0,2025-12-19,28,72.0,0.475,Below Live,,0
WSP-D785D5403C,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),35.73,33.5,2.0,2026-06-04,194,63.9,0.559,Live,34.0,0
WSP-D785D5403C,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),26.67,20.0,10.0,2025-12-18,26,60.0,0.444,Live,,0
WSP-D785D5403C,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),26.67,20.0,10.0,2025-12-11,19,60.0,0.444,Below Live,,0
WSP-D785D5403C,deactivated,Farmer Walk 60s,Farmer Walk,6 months (120-240d),35.0,35.0,,2026-06-06,196,63.9,0.548,Below Live,16.7,0
WSP-D785D5403C,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),30.0,30.0,1.0,2025-11-22,0,60.0,0.5,Below Live,,0
WSP-D785D5403C,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),73.33,55.0,10.0,2026-05-28,187,63.9,1.148,Long,163.2,
WSP-D785D5403C,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),27.87,22.0,8.0,2026-01-20,59,,,Unavailable,,
WSP-D785D5403C,deactivated,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),18.0,15.0,6.0,2026-01-13,52,,,Unavailable,,
WSP-D785D5403C,deactivated,Overhead Press,Barbell Overhead Press,6 months (120-240d),22.17,17.5,8.0,2026-05-28,187,63.9,0.347,Live,,
WSP-D785D5403C,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),49.5,45.0,3.0,2026-06-06,196,63.9,0.775,Live,,
WSP-D785D5403C,deactivated,Split Squat,Barbell Split Squat,Baseline (0-60d),5.07,4.0,8.0,2026-01-06,45,60.0,0.084,Unavailable,,
WSP-8CCDDCA7F8,active,Bench Press,Barbell Bench Press,6 months (120-240d),36.4,28.0,9.0,2026-04-15,142,,,Unavailable,8.4,
WSP-8CCDDCA7F8,active,Bench Press,Barbell Bench Press,Baseline (0-60d),33.58,32.5,1.0,2025-12-24,30,84.0,0.4,Live,,0
WSP-8CCDDCA7F8,active,Deadlift,Barbell Deadlift,6 months (120-240d),50.67,40.0,8.0,2026-05-18,175,,,Unavailable,52.0,
WSP-8CCDDCA7F8,active,Deadlift,Barbell Deadlift,Baseline (0-60d),33.33,25.0,10.0,2025-11-25,1,84.0,0.397,Below Live,,0
WSP-8CCDDCA7F8,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2025-11-24,0,84.0,0.417,Below Live,,0
WSP-8CCDDCA7F8,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),31.67,25.0,8.0,2025-11-28,4,84.0,0.377,Live,,0
WSP-8CCDDCA7F8,active,Nexus Point Squat,Barbell Front Squat,6 months (120-240d),31.0,30.0,1.0,2026-03-27,123,,,Unavailable,11.7,
WSP-8CCDDCA7F8,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),27.75,22.5,7.0,2025-12-22,28,84.0,0.33,Below Live,,0
WSP-8CCDDCA7F8,active,Overhead Press,Barbell Overhead Press,6 months (120-240d),31.0,30.0,1.0,2026-03-25,121,,,Unavailable,55.0,
WSP-8CCDDCA7F8,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),20.0,15.0,10.0,2025-12-17,23,84.0,0.238,Live,,0
WSP-8CCDDCA7F8,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),47.5,37.5,8.0,2026-05-15,172,,,Unavailable,23.4,
WSP-8CCDDCA7F8,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),38.5,27.5,12.0,2025-12-29,35,84.0,0.458,Below Live,,0
WSP-2E90277AF9,active,Bench Press,Barbell Bench Press,6 months (120-240d),22.67,20.0,4.0,2026-06-24,210,,,Unavailable,10.6,
WSP-2E90277AF9,active,Bench Press,Barbell Bench Press,Baseline (0-60d),20.5,15.0,11.0,2025-12-03,7,55.0,0.373,Live,,0
WSP-2E90277AF9,active,Deadlift,Barbell Deadlift,Baseline (0-60d),20.0,15.0,10.0,2025-12-01,5,55.0,0.364,Below Live,,0
WSP-2E90277AF9,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),30.0,30.0,1.0,2025-11-26,0,55.0,0.545,Below Live,,0
WSP-2E90277AF9,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),42.0,30.0,12.0,2026-07-14,230,,,Unavailable,-33.7,
WSP-2E90277AF9,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),63.33,50.0,8.0,2025-12-05,9,55.0,1.152,Long,,0
WSP-2E90277AF9,active,Nexus Point Squat,Barbell Front Squat,6 months (120-240d),12.0,10.0,6.0,2026-06-22,208,,,Unavailable,-24.2,
WSP-2E90277AF9,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),15.83,12.5,8.0,2025-12-01,5,55.0,0.288,Below Live,,0
WSP-2E90277AF9,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),3.8,3.0,8.0,2025-12-03,7,55.0,0.069,Below Live,,0
WSP-2E90277AF9,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),21.0,15.0,12.0,2026-07-21,237,,,Unavailable,-33.3,
WSP-2E90277AF9,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),31.5,22.5,12.0,2026-01-05,40,56.0,0.562,Below Live,,0
WSP-2E90277AF9,active,Split Squat,Barbell Split Squat,6 months (120-240d),4.8,4.0,6.0,2026-06-22,208,,,Unavailable,,
WSP-EBF3E9F6F9,active,Bench Press,Barbell Bench Press,6 months (120-240d),28.5,22.5,8.0,2026-05-06,161,,,Unavailable,6.2,
WSP-EBF3E9F6F9,active,Bench Press,Barbell Bench Press,Baseline (0-60d),26.83,23.0,5.0,2025-12-24,28,61.0,0.44,Live,,0
WSP-EBF3E9F6F9,active,Deadlift,Barbell Deadlift,6 months (120-240d),55.42,47.5,5.0,2026-06-01,187,,,Unavailable,,
WSP-EBF3E9F6F9,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2025-12-17,21,61.0,0.574,Below Live,,0
WSP-EBF3E9F6F9,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),24.0,20.0,6.0,2025-12-22,26,61.0,0.393,Below Live,,0
WSP-EBF3E9F6F9,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),43.33,32.5,10.0,2026-07-03,219,,,Unavailable,23.8,
WSP-EBF3E9F6F9,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),35.0,25.0,12.0,2026-01-19,54,,,Unavailable,,
WSP-EE65491A5A,active,Bench Press,Barbell Bench Press,6 months (120-240d),35.0,25.0,12.0,2026-06-19,204,,,Unavailable,42.9,
WSP-EE65491A5A,active,Bench Press,Barbell Bench Press,Baseline (0-60d),24.5,17.5,12.0,2025-12-24,27,72.0,0.34,Live,,0
WSP-EE65491A5A,active,Deadlift,Barbell Deadlift,Baseline (0-60d),20.0,15.0,10.0,2025-12-12,15,72.0,0.278,Below Live,,0
WSP-EE65491A5A,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2025-11-27,0,72.0,0.556,Below Live,,0
WSP-EE65491A5A,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),77.0,70.0,3.0,2026-05-22,176,,,Unavailable,28.3,
WSP-EE65491A5A,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),60.0,45.0,10.0,2026-01-21,55,,,Unavailable,,
WSP-EE65491A5A,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),20.0,15.0,10.0,2026-01-14,48,,,Unavailable,,
WSP-EE65491A5A,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),42.67,40.0,2.0,2026-06-07,192,,,Unavailable,,
WSP-44B9924F4A,active,Bench Press,Barbell Bench Press,Baseline (0-60d),21.0,15.0,12.0,2025-12-30,8,75.0,0.28,Live,,0
WSP-44B9924F4A,active,Deadlift,Barbell Deadlift,Baseline (0-60d),21.0,15.0,12.0,2025-12-30,8,75.0,0.28,Below Live,,0
WSP-44B9924F4A,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),30.0,30.0,1.0,2025-12-22,0,75.0,0.4,Below Live,,0
WSP-44B9924F4A,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),63.33,47.5,10.0,2026-05-28,157,,,Unavailable,35.7,
WSP-44B9924F4A,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),46.67,35.0,10.0,2026-02-17,57,,,Unavailable,,
WSP-44B9924F4A,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),20.0,15.0,10.0,2026-01-06,15,75.0,0.267,Below Live,,0
WSP-44B9924F4A,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),39.27,31.0,8.0,2026-06-22,182,,,Unavailable,,
WSP-44B9924F4A,active,Split Squat,Barbell Split Squat,Baseline (0-60d),5.33,4.0,10.0,2026-02-17,57,,,Unavailable,,
WSP-24E001627C,active,Bench Press,Barbell Bench Press,6 months (120-240d),23.1,21.0,3.0,2026-06-24,170,,,Unavailable,,
WSP-24E001627C,active,Deadlift,Barbell Deadlift,6 months (120-240d),46.23,36.5,8.0,2026-06-08,154,,,Unavailable,73.4,
WSP-24E001627C,active,Deadlift,Barbell Deadlift,Baseline (0-60d),26.67,20.0,10.0,2026-01-06,1,65.0,0.41,Below Live,,0
WSP-24E001627C,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),20.0,20.0,1.0,2026-01-05,0,65.0,0.308,Below Live,,0
WSP-24E001627C,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),28.0,20.0,12.0,2026-07-06,182,,,Unavailable,268.4,
WSP-24E001627C,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),7.6,6.0,8.0,2026-03-06,60,64.4,0.118,Below Live,,0
WSP-24E001627C,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),7.2,6.0,6.0,2026-03-04,58,64.4,0.112,Below Live,,0
WSP-24E001627C,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),41.17,32.5,8.0,2026-05-15,130,,,Unavailable,8.3,
WSP-24E001627C,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),38.0,30.0,8.0,2026-02-23,49,64.4,0.59,Below Live,,0
WSP-24E001627C,active,Split Squat,Barbell Split Squat,6 months (120-240d),10.13,8.0,8.0,2026-07-20,196,,,Unavailable,,
WSP-65844E9BB6,active,Bench Press,Barbell Bench Press,6 months (120-240d),30.0,25.0,6.0,2026-05-20,135,,,Unavailable,,
WSP-65844E9BB6,active,Deadlift,Barbell Deadlift,6 months (120-240d),60.0,50.0,6.0,2026-06-08,154,,,Unavailable,,
WSP-65844E9BB6,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-01-05,0,55.0,0.727,Below Live,,0
WSP-65844E9BB6,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),28.0,20.0,12.0,2026-07-06,182,,,Unavailable,47.4,
WSP-65844E9BB6,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),19.0,15.0,8.0,2026-02-27,53,,,Unavailable,,
WSP-65844E9BB6,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),19.0,15.0,8.0,2026-03-04,58,,,Unavailable,,
WSP-65844E9BB6,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),74.67,70.0,2.0,2026-06-26,172,,,Unavailable,68.4,
WSP-65844E9BB6,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),44.33,35.0,8.0,2026-03-02,56,,,Unavailable,,
WSP-65844E9BB6,active,Split Squat,Barbell Split Squat,6 months (120-240d),14.0,10.0,12.0,2026-07-06,182,,,Unavailable,,
WSP-CC342D2104,active,Bench Press,Barbell Bench Press,Baseline (0-60d),24.5,17.5,12.0,2026-01-12,6,75.4,0.325,Live,,0
WSP-CC342D2104,active,Deadlift,Barbell Deadlift,Baseline (0-60d),24.5,17.5,12.0,2026-01-12,6,75.4,0.325,Below Live,,0
WSP-CC342D2104,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-01-06,0,76.0,0.526,Below Live,,0
WSP-CC342D2104,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),9.33,7.0,10.0,2026-02-26,51,77.2,0.121,Below Live,,0
WSP-162A2FA4DA,active,Bench Press,Barbell Bench Press,6 months (120-240d),37.2,31.0,6.0,2026-05-27,140,,,Unavailable,,
WSP-162A2FA4DA,active,Deadlift,Barbell Deadlift,6 months (120-240d),64.0,60.0,2.0,2026-06-22,166,,,Unavailable,,
WSP-162A2FA4DA,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),45.0,45.0,,2026-06-22,166,,,Unavailable,12.5,
WSP-162A2FA4DA,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-01-07,0,60.0,0.667,Below Live,,0
WSP-162A2FA4DA,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),35.0,25.0,12.0,2026-06-29,173,,,Unavailable,38.2,
WSP-162A2FA4DA,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),25.33,20.0,8.0,2026-03-06,58,,,Unavailable,,
WSP-162A2FA4DA,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),51.6,43.0,6.0,2026-05-15,128,,,Unavailable,81.1,
WSP-162A2FA4DA,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),28.5,22.5,8.0,2026-03-02,54,,,Unavailable,,
WSP-162A2FA4DA,active,Split Squat,Barbell Split Squat,6 months (120-240d),24.5,17.5,12.0,2026-07-20,194,,,Unavailable,,
WSP-B975F648D4,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),31.5,22.5,12.0,2026-02-10,34,52.0,0.606,Live,,0
WSP-B975F648D4,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),46.67,35.0,10.0,2026-02-10,34,52.0,0.897,Live,,0
WSP-B975F648D4,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-01-07,0,52.0,0.769,Live,,0
WSP-B975F648D4,deactivated,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),31.5,22.5,12.0,2026-03-03,55,,,Unavailable,,
WSP-B975F648D4,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),60.0,45.0,10.0,2026-05-23,136,,,Unavailable,,
WSP-AE501F0741,active,Bench Press,Barbell Bench Press,6 months (120-240d),36.3,33.0,3.0,2026-06-24,162,,,Unavailable,,
WSP-AE501F0741,active,Deadlift,Barbell Deadlift,6 months (120-240d),66.0,60.0,3.0,2026-06-22,160,,,Unavailable,1550.0,
WSP-AE501F0741,active,Deadlift,Barbell Deadlift,Baseline (0-60d),4.0,3.0,10.0,2026-01-14,1,75.0,0.053,Below Live,,0
WSP-AE501F0741,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),20.0,20.0,1.0,2026-06-22,160,,,Unavailable,-42.9,
WSP-AE501F0741,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-01-13,0,75.0,0.467,Below Live,,0
WSP-AE501F0741,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),77.0,55.0,12.0,2026-06-29,167,,,Unavailable,10.5,
WSP-AE501F0741,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),69.67,55.0,8.0,2026-03-13,59,,,Unavailable,,
WSP-AE501F0741,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),24.5,17.5,12.0,2026-07-06,174,,,Unavailable,,
WSP-AE501F0741,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),66.0,60.0,3.0,2026-06-26,164,,,Unavailable,60.3,
WSP-AE501F0741,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),41.17,32.5,8.0,2026-03-09,55,,,Unavailable,,
WSP-B1935CBBA6,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-01-14,0,59.0,0.678,Below Live,,0
WSP-B1935CBBA6,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),63.33,47.5,10.0,2026-05-29,135,,,Unavailable,,
WSP-B1935CBBA6,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),13.33,10.0,10.0,2026-03-11,56,,,Unavailable,,
WSP-B1935CBBA6,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),35.0,25.0,12.0,2026-05-31,137,,,Unavailable,,
WSP-B1935CBBA6,active,Split Squat,Barbell Split Squat,Baseline (0-60d),8.87,7.0,8.0,2026-03-11,56,,,Unavailable,,
WSP-B72E4B8D85,active,Bench Press,Barbell Bench Press,6 months (120-240d),37.2,36.0,1.0,2026-06-24,161,62.8,0.592,Live,,
WSP-B72E4B8D85,active,Deadlift,Barbell Deadlift,6 months (120-240d),71.5,65.0,3.0,2026-06-22,159,62.7,1.14,Live,,
WSP-B72E4B8D85,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),40.0,40.0,45.0,2026-06-22,159,62.7,0.638,Below Live,0.0,0
WSP-B72E4B8D85,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-01-14,0,61.9,0.646,Below Live,,0
WSP-B72E4B8D85,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),28.0,20.0,12.0,2026-07-13,180,62.2,0.45,Below Live,3.7,0
WSP-B72E4B8D85,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),27.0,22.5,6.0,2026-03-06,51,62.3,0.433,Below Live,,0
WSP-B72E4B8D85,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),21.0,17.5,6.0,2026-03-04,49,62.8,0.334,Live,,0
WSP-B72E4B8D85,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),63.33,50.0,8.0,2026-05-15,121,62.2,1.018,Live,42.9,0
WSP-B72E4B8D85,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),44.33,35.0,8.0,2026-03-09,54,61.9,0.716,Live,,0
WSP-B72E4B8D85,active,Split Squat,Barbell Split Squat,6 months (120-240d),14.0,10.0,12.0,2026-07-13,180,62.2,0.225,Unavailable,,
WSP-DD22528242,active,Bench Press,Barbell Bench Press,6 months (120-240d),37.2,36.0,1.0,2026-06-24,156,,,Unavailable,86.0,
WSP-DD22528242,active,Bench Press,Barbell Bench Press,Baseline (0-60d),20.0,15.0,10.0,2026-01-24,5,60.0,0.333,Live,,0
WSP-DD22528242,active,Deadlift,Barbell Deadlift,6 months (120-240d),66.0,60.0,3.0,2026-06-22,154,,,Unavailable,1550.0,
WSP-DD22528242,active,Deadlift,Barbell Deadlift,Baseline (0-60d),4.0,3.0,10.0,2026-01-24,5,60.0,0.067,Below Live,,0
WSP-DD22528242,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),22.5,22.5,1.0,2026-06-22,154,,,Unavailable,-25.0,
WSP-DD22528242,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),30.0,30.0,1.0,2026-01-19,0,60.0,0.5,Below Live,,0
WSP-DD22528242,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),24.5,17.5,12.0,2026-07-20,182,,,Unavailable,-3.3,
WSP-DD22528242,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),25.33,20.0,8.0,2026-03-20,60,,,Unavailable,,
WSP-DD22528242,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),66.0,60.0,3.0,2026-06-26,158,,,Unavailable,57.1,
WSP-DD22528242,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),42.0,35.0,6.0,2026-03-16,56,,,Unavailable,,
WSP-DD22528242,active,Split Squat,Barbell Split Squat,6 months (120-240d),14.0,10.0,12.0,2026-07-13,175,,,Unavailable,,
WSP-1E3011EEFF,active,Bench Press,Barbell Bench Press,6 months (120-240d),39.78,38.5,1.0,2026-06-24,155,,,Unavailable,98.9,
WSP-1E3011EEFF,active,Bench Press,Barbell Bench Press,Baseline (0-60d),20.0,15.0,10.0,2026-01-23,3,70.0,0.286,Live,,0
WSP-1E3011EEFF,active,Deadlift,Barbell Deadlift,6 months (120-240d),98.17,95.0,1.0,2026-06-26,157,,,Unavailable,,
WSP-1E3011EEFF,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),20.0,20.0,1.0,2026-06-22,153,,,Unavailable,-42.9,
WSP-1E3011EEFF,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-01-20,0,70.0,0.5,Below Live,,0
WSP-1E3011EEFF,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),28.0,20.0,12.0,2026-06-29,160,,,Unavailable,-39.5,
WSP-1E3011EEFF,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),46.25,37.5,7.0,2026-03-13,52,,,Unavailable,,
WSP-1E3011EEFF,active,Overhead Press,Barbell Overhead Press,Baseline (0-60d),27.75,22.5,7.0,2026-03-18,57,,,Unavailable,,
WSP-1E3011EEFF,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),104.5,95.0,3.0,2026-06-22,153,,,Unavailable,34.0,
WSP-1E3011EEFF,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),78.0,65.0,6.0,2026-03-16,55,,,Unavailable,,
WSP-FBAE4B79EB,active,Bench Press,Barbell Bench Press,6 months (120-240d),37.2,36.0,1.0,2026-06-24,154,,,Unavailable,,
WSP-FBAE4B79EB,active,Deadlift,Barbell Deadlift,6 months (120-240d),48.0,40.0,6.0,2026-05-25,124,,,Unavailable,174.3,
WSP-FBAE4B79EB,active,Deadlift,Barbell Deadlift,Baseline (0-60d),17.5,15.0,5.0,2026-01-22,1,85.0,0.206,Below Live,,0
WSP-FBAE4B79EB,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),45.0,45.0,1.0,2026-01-21,0,85.0,0.529,Below Live,,0
WSP-FBAE4B79EB,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),100.0,75.0,10.0,2026-06-29,159,,,Unavailable,,
WSP-FBAE4B79EB,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),21.0,15.0,12.0,2026-06-29,159,,,Unavailable,10.5,
WSP-FBAE4B79EB,active,Nexus Point Squat,Barbell Front Squat,Baseline (0-60d),19.0,15.0,8.0,2026-03-13,51,,,Unavailable,,
WSP-FBAE4B79EB,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),77.0,70.0,3.0,2026-06-26,156,,,Unavailable,102.6,
WSP-FBAE4B79EB,active,Romanian Deadlift,Barbell Romanian Deadlift,Baseline (0-60d),38.0,30.0,8.0,2026-03-09,47,,,Unavailable,,
WSP-FBAE4B79EB,active,Split Squat,Barbell Split Squat,6 months (120-240d),4.2,3.0,12.0,2026-06-29,159,,,Unavailable,,
WSP-04DD1B40A9,active,Bench Press,Barbell Bench Press,Baseline (0-60d),23.33,17.5,10.0,2026-02-03,11,68.0,0.343,Live,,0
WSP-04DD1B40A9,active,Deadlift,Barbell Deadlift,Baseline (0-60d),30.1,21.5,12.0,2026-02-10,18,68.0,0.443,Below Live,,0
WSP-04DD1B40A9,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),35.0,35.0,1.0,2026-01-23,0,68.0,0.515,Below Live,,0
WSP-04DD1B40A9,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),65.0,50.0,9.0,2026-07-08,166,,,Unavailable,47.7,
WSP-04DD1B40A9,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),44.0,33.0,10.0,2026-03-16,52,,,Unavailable,,
WSP-04DD1B40A9,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),46.67,35.0,10.0,2026-07-03,161,,,Unavailable,,
WSP-7B4D1A0ABA,active,Bench Press,Barbell Bench Press,6 months (120-240d),40.08,32.5,7.0,2026-06-06,124,,,Unavailable,0.2,
WSP-7B4D1A0ABA,active,Bench Press,Barbell Bench Press,Baseline (0-60d),40.0,30.0,10.0,2026-02-28,26,85.0,0.471,Live,,0
WSP-7B4D1A0ABA,active,Deadlift,Barbell Deadlift,Baseline (0-60d),40.0,30.0,10.0,2026-02-28,26,85.0,0.471,Below Live,,0
WSP-7B4D1A0ABA,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),40.0,40.0,1.0,2026-02-02,0,85.0,0.471,Below Live,,0
WSP-7B4D1A0ABA,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),76.0,60.0,8.0,2026-06-17,135,,,Unavailable,13.1,
WSP-7B4D1A0ABA,active,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),67.2,48.0,12.0,2026-03-21,47,,,Unavailable,,
WSP-7B4D1A0ABA,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),13.33,10.0,10.0,2026-02-28,26,85.0,0.157,Below Live,,0
WSP-7B4D1A0ABA,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),42.0,30.0,12.0,2026-06-20,138,,,Unavailable,,
WSP-7B4D1A0ABA,active,Split Squat,Barbell Split Squat,6 months (120-240d),12.0,9.0,10.0,2026-06-17,135,,,Unavailable,200.0,
WSP-7B4D1A0ABA,active,Split Squat,Barbell Split Squat,Baseline (0-60d),4.0,3.0,10.0,2026-03-21,47,,,Unavailable,,
WSP-DCBB383449,active,Deadlift,Barbell Deadlift,Baseline (0-60d),8.0,6.0,10.0,2026-02-05,0,100.0,0.08,Below Live,,0
WSP-DCBB383449,active,Farmer Walk 60s,Farmer Walk,6 months (120-240d),30.0,30.0,,2026-06-22,137,,,Unavailable,20.0,
WSP-DCBB383449,active,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),25.0,25.0,60.0,2026-02-09,4,100.0,0.25,Below Live,,0
WSP-DCBB383449,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),12.6,9.0,12.0,2026-07-13,158,,,Unavailable,-33.7,
